Qualification_Measurement,Lot,Wafer,Measurement,Temperature_C,Pressure_Torr,TMA_Pulse_s,H2O_Pulse_s,Purge_s,GPC_nm_per_cycle,Film_Thickness_nm,Thickness_Uniformity_1sigma_%,Film_Stress_MPa,Film_Density_g_cm3,Surface_Roughness_nm_RMS,Defect_Density_per_cm2,Cycle_Time_s,Throughput_cycles_per_hour,Thickness_Deviation_%,Thickness_OK,GPC_OK,Uniformity_OK,Stress_OK,Density_OK,Roughness_OK,Defectivity_OK,Qualification_OK
1176,24,6,1,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10086329474893913,10.054712133151002,1.0562897510457079,48.70245366891347,2.9991730857205754,0.21278012695565426,4.869197471715676,12.000950016036054,299.9762514792216,0.5471213315100165,True,True,True,True,True,True,True,True
1177,24,6,2,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10080554347070655,10.035044753489707,1.0406884923430832,49.521309637988395,3.002253243681116,0.20804956844456732,4.851536981417398,12.000950016036054,299.9762514792216,0.3504475348970715,True,True,True,True,True,True,True,True
1178,24,6,3,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10078589895680642,10.082818560090718,1.0820404323599273,48.47374378593152,2.999623824967647,0.21215289643818308,4.641062598376976,12.000950016036054,299.9762514792216,0.8281856009071831,True,True,True,True,True,True,True,True
1179,24,6,4,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10077784530207042,10.098770560151902,1.0615962746709078,48.75888125555062,3.001929401784616,0.20515093289220124,4.788527882017322,12.000950016036054,299.9762514792216,0.9877056015190178,True,True,True,True,True,True,True,True
1180,24,6,5,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10068839589483893,10.03532086077602,1.0379214608142524,48.712379850529906,2.997120423769559,0.21048137880336446,4.809053402989839,12.000950016036054,299.9762514792216,0.35320860776019813,True,True,True,True,True,True,True,True
1181,24,7,1,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10080548332949951,10.09281028663492,1.0204632337806894,49.686576478595654,3.0043110902617385,0.21457086557097502,4.648064559051005,12.000950016036054,299.9762514792216,0.928102866349203,True,True,True,True,True,True,True,True
1182,24,7,2,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10094060756799143,10.102713876821857,1.012981960291169,50.399768933187744,2.9997173885070723,0.20773543712641138,4.8687020915381325,12.000950016036054,299.9762514792216,1.027138768218574,True,True,True,True,True,True,True,True
1183,24,7,3,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10100511382442623,10.116440970104094,0.9933623808431725,49.927399664085684,2.9988290362640466,0.21130231196978683,4.721325613505278,12.000950016036054,299.9762514792216,1.1644097010409382,True,True,True,True,True,True,True,True
1184,24,7,4,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.1007912350560468,10.100443334174983,1.0169804609830453,49.09929116217478,3.00147047008927,0.21548952368941485,4.730613649908182,12.000950016036054,299.9762514792216,1.0044333417498308,True,True,True,True,True,True,True,True
1185,24,7,5,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10054265587247123,10.03527576772956,1.0510606986624265,47.946486850813464,3.000622712326603,0.21016838887279016,4.729477633761645,12.000950016036054,299.9762514792216,0.35275767729560314,True,True,True,True,True,True,True,True
1186,24,8,1,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10060391060415559,10.026622417709383,1.0068339312066386,50.37454278432313,3.0001334675767626,0.209152342318078,4.493346752269946,12.000950016036054,299.9762514792216,0.2662241770938323,True,True,True,True,True,True,True,True
1187,24,8,2,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10120430752831792,10.135953227188907,1.010043046298714,49.58045049467645,3.002765974507704,0.20789810623343483,4.675157035911857,12.000950016036054,299.9762514792216,1.3595322718890657,True,True,True,True,True,True,True,True
1188,24,8,3,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10079661054198712,10.074969864508336,1.0070147699928191,49.40265038502054,3.00104395999077,0.20841992605349682,4.70462770873308,12.000950016036054,299.9762514792216,0.7496986450833631,True,True,True,True,True,True,True,True
1189,24,8,4,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10077346045233641,10.092418513237464,0.9885505711079886,50.40092285459718,3.002065850849973,0.2115523826588019,4.711549569462947,12.000950016036054,299.9762514792216,0.9241851323746353,True,True,True,True,True,True,True,True
1190,24,8,5,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10033014132332313,9.98955939145657,1.055240629731028,48.84095787439258,2.998703729417009,0.2089054125547194,4.388821852543203,12.000950016036054,299.9762514792216,-0.10440608543429875,True,True,True,True,True,True,True,True
1191,24,9,1,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10045969333624769,10.047911755122218,1.0151330729032864,48.46960824234545,3.0005110484676147,0.20952522290506223,4.709211511911523,12.000950016036054,299.9762514792216,0.47911755122218125,True,True,True,True,True,True,True,True
1192,24,9,2,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10043283774884512,10.048835658152612,1.0575186324634738,49.37039414336391,2.9994293662115163,0.21233283112048415,4.8190180988033005,12.000950016036054,299.9762514792216,0.4883565815261193,True,True,True,True,True,True,True,True
1193,24,9,3,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10050436472125478,10.028359061201439,1.030630419315873,49.678390337828134,2.9965871915643016,0.21380516034469668,4.778714404882608,12.000950016036054,299.9762514792216,0.28359061201438607,True,True,True,True,True,True,True,True
1194,24,9,4,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10045673580846011,10.06029471340232,1.0603643258989184,49.62296358849034,3.000240546956903,0.2168853959909224,4.777212364276335,12.000950016036054,299.9762514792216,0.6029471340231929,True,True,True,True,True,True,True,True
1195,24,9,5,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.1000729346484708,9.982927521011696,1.0289364643343437,49.42398828803317,2.9996396642133614,0.20800201233821855,4.704145634996106,12.000950016036054,299.9762514792216,-0.17072478988303885,True,True,True,True,True,True,True,True
1196,24,10,1,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.1006173380328023,10.062451425278612,1.0231227290030014,49.38007922706013,3.000069570356489,0.21459956868224972,4.704990037427784,12.000950016036054,299.9762514792216,0.6245142527861169,True,True,True,True,True,True,True,True
1197,24,10,2,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10033978523089782,10.023160544869262,0.9749705322960882,49.20689295273818,3.0028091590781423,0.21441620327811148,4.906277645637087,12.000950016036054,299.9762514792216,0.23160544869261557,True,True,True,True,True,True,True,True
1198,24,10,3,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10090010803649963,10.084153658909102,1.0168698288531597,50.62728353475844,2.9995499233315406,0.2110708796372555,4.786190886972494,12.000950016036054,299.9762514792216,0.8415365890910209,True,True,True,True,True,True,True,True
1199,24,10,4,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.1003810528158941,10.01454009027915,1.0116744450230715,48.86246098473046,2.997720471839101,0.21557939607163612,4.670256941658124,12.000950016036054,299.9762514792216,0.1454009027914971,True,True,True,True,True,True,True,True
1200,24,10,5,200.19885833210728,1.0110105332813373,1.0074166678660286,0.9880195498911658,5.002756899139429,0.10086738170289687,10.068765727518807,1.054581232455025,49.65216356985154,3.0001235819681344,0.21186829148613756,4.654878269676378,12.000950016036054,299.9762514792216,0.6876572751880694,True,True,True,True,True,True,True,True
1201,25,1,1,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.10014983828305474,10.02235648842579,1.0085507591923664,49.76391257855504,2.9972418835778676,0.20649410995760445,4.972917456763736,12.067697453691988,298.31705789894636,0.22356488425790744,True,True,True,True,True,True,True,True
1202,25,1,2,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.09980750618928581,9.996876485960358,0.9955370411479251,49.708364988435086,2.9969247749287717,0.19739759046986965,5.069261547928592,12.067697453691988,298.31705789894636,-0.031235140396415065,True,True,True,True,True,True,True,True
1203,25,1,3,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.10012504074743553,10.002351586275626,1.0298281889732088,49.46297753653229,2.9958138463143347,0.20184606951985193,4.822891538464527,12.067697453691988,298.31705789894636,0.023515862756262607,True,True,True,True,True,True,True,True
1204,25,1,4,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.09969644081920269,9.96777510259979,1.0003815202485498,50.0452834364019,2.995910102042557,0.20362582027453632,5.143368472123396,12.067697453691988,298.31705789894636,-0.32224897400210395,True,True,True,True,True,True,True,True
1205,25,1,5,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.1001491292281393,10.017542642840247,1.0305330910751245,50.035178095291734,2.9936938459793208,0.19968377085714195,5.12076086662586,12.067697453691988,298.31705789894636,0.17542642840247424,True,True,True,True,True,True,True,True
1206,25,2,1,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.10025673258299034,10.00812164519891,1.0211755671531462,51.56523976702905,2.9955989169706863,0.20124718204502226,5.231380112809891,12.067697453691988,298.31705789894636,0.08121645198910343,True,True,True,True,True,True,True,True
1207,25,2,2,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.10030184212625974,10.044986491373352,0.9909665841617057,52.1082358149855,2.9947201681466415,0.2023243947824587,5.050792659020644,12.067697453691988,298.31705789894636,0.4498649137335243,True,True,True,True,True,True,True,True
1208,25,2,3,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.10029397119412173,10.012400095054023,1.0615346130820733,52.8134610589307,2.9965137937273583,0.2028929781278565,5.392651271140289,12.067697453691988,298.31705789894636,0.1240009505402284,True,True,True,True,True,True,True,True
1209,25,2,4,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.09997895671267353,9.98859001019789,0.9912071367175485,51.61593948358783,2.9954073319002,0.2045438506108402,4.98830880600257,12.067697453691988,298.31705789894636,-0.11409989802109166,True,True,True,True,True,True,True,True
1210,25,2,5,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.09986364564508268,9.938835398714817,0.9937349486806315,51.55244377389761,2.9940584925129143,0.20486910907044115,5.163465676506663,12.067697453691988,298.31705789894636,-0.611646012851832,True,True,True,True,True,True,True,True
1211,25,3,1,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.09976951191268615,9.970948305465964,1.024641330040995,50.63926145098023,2.996089503508116,0.20318922866126443,5.1572458743026335,12.067697453691988,298.31705789894636,-0.29051694534036443,True,True,True,True,True,True,True,True
1212,25,3,2,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.1002457531520491,10.030593485256519,0.9665060619864408,51.581224369428185,2.9947661677618655,0.20055222517055254,5.281565564965612,12.067697453691988,298.31705789894636,0.3059348525651906,True,True,True,True,True,True,True,True
1213,25,3,3,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.09998447009205948,9.98855897492338,1.0117459277142204,50.434003558695004,2.996918943044959,0.2005743297381881,5.061012703315427,12.067697453691988,298.31705789894636,-0.11441025076619482,True,True,True,True,True,True,True,True
1214,25,3,4,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.10027102814327586,10.04337304878405,0.9969820357675871,51.39519863339096,2.994585469320656,0.2032090900243385,5.2490569591447835,12.067697453691988,298.31705789894636,0.4337304878404957,True,True,True,True,True,True,True,True
1215,25,3,5,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.10035723203251877,10.049512483752629,1.0260481060695674,51.401507871657586,2.996538314010207,0.20153539908422627,5.128502470301393,12.067697453691988,298.31705789894636,0.49512483752629066,True,True,True,True,True,True,True,True
1216,25,4,1,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.09979297675819446,10.014186370740283,1.0225640186322855,51.971453056386636,2.9967776716005914,0.19778987573665013,5.145292182448396,12.067697453691988,298.31705789894636,0.14186370740283394,True,True,True,True,True,True,True,True
1217,25,4,2,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.10021179360370207,10.016783319806631,1.0135076567794916,50.38642562630055,2.995990671986379,0.19615869444140074,5.302708813674035,12.067697453691988,298.31705789894636,0.1678331980663117,True,True,True,True,True,True,True,True
1218,25,4,3,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.1002122735235742,10.031507216307814,1.0135888455870463,51.48685373470701,2.9980518136429626,0.20188504409334868,5.031188897241463,12.067697453691988,298.31705789894636,0.31507216307813835,True,True,True,True,True,True,True,True
1219,25,4,4,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.10050527182891165,10.079037335787627,1.0106781263388118,51.2900810582562,2.993934645709649,0.20885816425270923,5.074189956857713,12.067697453691988,298.31705789894636,0.7903733578762663,True,True,True,True,True,True,True,True
1220,25,4,5,200.31411550782525,1.0096860836589066,1.0022607567782083,1.0042631957592918,5.030586750577244,0.10003817925098606,10.000181972224178,0.9963636516012492,50.73930126253163,2.9956131160040047,0.1986235061456145,5.273180364306144,12.067697453691988,298.31705789894636,0.001819722241780397,True,True,True,True,True,True,True,True
